"202112","전주덕진",5146,2821,1496,829,0,34,822,2899,748,643,63,9,0,12,31,158,4873,557,659,625,883,833,937,652,0,0
"202112","서울남대문",2814,1559,733,522,0,27,539,1589,355,304,5,4,0,5,38,82,2680,289,332,363,387,467,544,432,4346515,53559
"202112","광주청",90,46,29,15,0,1,59,24,6,0,0,0,0,1,6,1,82,15,8,9,18,17,11,12,0,0
"202112","원주",5781,2891,1692,1198,0,39,1148,3303,484,807,163,42,0,12,65,220,5279,668,789,676,902,954,978,814,0,0
"202112","순창",218,103,49,66,0,1,71,105,18,23,4,0,0,0,3,3,208,31,29,17,30,31,49,31,0,0
"202112","청주흥덕",5013,2658,1408,947,0,8,962,2994,364,685,91,40,0,6,49,200,4627,574,601,636,823,802,825,752,0,0
"202112","부산영도",2107,1096,604,407,0,21,381,1278,103,324,44,10,0,1,18,78,1956,273,264,278,314,345,334,299,0,0
"202112","마산동부",3592,1984,1146,462,0,47,470,1816,810,449,53,14,0,1,16,136,3372,411,452,437,591,582,661,458,0,0
"202112","인천부평",5857,2676,1592,1589,0,49,1108,3143,401,1156,109,22,0,15,51,188,5472,765,713,740,922,882,994,841,0,0
"202112","고양",6776,3745,1995,1036,0,83,1928,3174,877,714,207,25,1,4,54,233,6252,705,790,854,1056,1199,1186,986,0,0
"202112","파주",7696,4248,2321,1127,0,77,2353,3574,1031,661,214,37,0,14,67,250,7114,879,919,1016,1276,1249,1301,1056,0,0
"202112","서울종로",3470,1893,950,627,0,56,672,2008,314,420,21,13,0,9,44,137,3246,312,448,464,586,605,598,457,3864182,584315
"202112","부산중부",2014,1109,595,310,0,6,271,1445,120,172,9,4,0,0,12,85,1904,246,288,242,282,282,305,369,0,0
"202112","동두천",1959,1019,605,335,0,23,693,961,126,156,48,10,0,4,27,112,1758,247,229,238,324,285,346,290,0,0
"202112","금산",728,348,230,150,0,4,132,448,74,70,13,6,0,1,6,25,677,73,87,104,106,137,125,96,0,0
"202112","경기북부청",221,116,73,32,0,20,145,47,9,0,1,1,0,1,22,1,195,30,36,24,35,28,45,23,0,0
"202112","서울서대문",5646,2858,1640,1148,0,93,1343,3021,557,632,118,28,0,12,54,144,5290,605,667,729,875,1030,937,803,3943923,511110
"202112","봉화",320,135,68,117,0,0,73,148,33,66,1,0,0,0,0,4,315,34,43,47,45,40,74,37,0,0
